Ewe/V	<I>/mA	time/s	
-8.4482324E-001	2.132870703573453E-002	7.302699815518281E+000
-8.4579486E-001	2.125649809164726E-002	7.319299815098930E+000
-8.4681147E-001	2.103310887714743E-002	7.335899814679578E+000
-8.4784514E-001	2.152999792235066E-002	7.352699814255175E+000
-8.4880376E-001	2.110668180872571E-002	7.369299813835823E+000
-8.4983778E-001	1.951812345146509E-002	7.385899813416472E+000
-8.5081685E-001	1.901240860707018E-002	7.402699812992068E+000
-8.5182065E-001	1.853170815460748E-002	7.419299812572717E+000
-8.5278755E-001	1.768994271367164E-002	7.435899812153366E+000
-8.5384649E-001	1.747551299638056E-002	7.452699811728962E+000
-8.5482955E-001	1.780071633001271E-002	7.469299811309611E+000
-8.5582030E-001	1.774562821231990E-002	7.485899810890260E+000
-8.5681468E-001	1.730236689961095E-002	7.502699810465856E+000
-8.5781682E-001	1.681812634115984E-002	7.519299810046505E+000
-8.5881013E-001	1.787745469301533E-002	7.535899809627153E+000
-8.5984755E-001	1.647959459430744E-002	7.552699809202750E+000
-8.6081439E-001	1.753755875462151E-002	7.569299808783398E+000
-8.6188126E-001	1.686741689252419E-002	7.585899808364047E+000
-8.6282849E-001	1.664366590848662E-002	7.602699807939644E+000
-8.6380500E-001	1.610777719418467E-002	7.619299807520292E+000
-8.6481255E-001	1.597529986401136E-002	7.635899807100941E+000
-8.6583900E-001	1.547971707626450E-002	7.652699806676537E+000
-8.6682498E-001	1.556501322749276E-002	7.669299806257186E+000
-8.6780709E-001	1.538696614527410E-002	7.685899805837835E+000
-8.6880565E-001	1.537456933189084E-002	7.702699805413431E+000
-8.6984944E-001	1.451049515505373E-002	7.719299804994080E+000
-8.7076515E-001	1.381381463873871E-002	7.735899804574728E+000
-8.7181103E-001	1.359215361648249E-002	7.752699804150325E+000
-8.7282336E-001	1.305925807081321E-002	7.769299803730974E+000
-8.7378371E-001	1.299709902229047E-002	7.785899803311622E+000
-8.7481362E-001	1.332761228304460E-002	7.802699802887219E+000
-8.7579221E-001	1.307247765814991E-002	7.819299802467867E+000
-8.7675261E-001	1.280332982895846E-002	7.835899802048516E+000
-8.7776417E-001	1.285464712334543E-002	7.852699801624112E+000
-8.7882411E-001	1.268174548419962E-002	7.869299801204761E+000
-8.7983871E-001	1.288923877802313E-002	7.885899800785410E+000
-8.8082510E-001	1.316397254303513E-002	7.902699800361006E+000
-8.8176012E-001	1.317579480405480E-002	7.919299799941655E+000
-8.8278204E-001	1.273806206384004E-002	7.935899799522304E+000
-8.8377243E-001	1.268011636689259E-002	7.952699799097900E+000
-8.8481617E-001	1.234095693300735E-002	7.969299798678549E+000
-8.8577151E-001	1.200321558927600E-002	7.985899798259197E+000
-8.8676637E-001	1.180033788143198E-002	8.002699797834794E+000
-8.8777065E-001	1.129831782134721E-002	8.019299797415442E+000
-8.8875413E-001	1.087489028713506E-002	8.035899796996091E+000
-8.8975948E-001	1.068626116333884E-002	8.052699796571687E+000
-8.9076233E-001	1.066120635097230E-002	8.069299796152336E+000
-8.9174324E-001	1.046706388536331E-002	8.085899795732985E+000
-8.9278185E-001	1.045381401950082E-002	8.102699795308581E+000
-8.9372921E-001	1.036649165720313E-002	8.119299794889230E+000
-8.9478272E-001	1.007295111349470E-002	8.135899794469879E+000
-8.9577258E-001	9.918503937466683E-003	8.152699794045475E+000
-8.9680153E-001	9.752503126510381E-003	8.169299793626124E+000
-8.9778811E-001	9.646983763118937E-003	8.185899793206772E+000
-8.9878511E-001	9.450292887599465E-003	8.202699792782369E+000
-8.9983559E-001	9.259430287024167E-003	8.219299792363017E+000
-9.0081650E-001	9.084469660495705E-003	8.235899791943666E+000
-9.0180582E-001	8.796433332641351E-003	8.252699791519262E+000
-9.0278625E-001	8.378947274015641E-003	8.269299791099911E+000
-9.0376478E-001	8.076672423436924E-003	8.285899790680560E+000
-9.0479189E-001	8.223952880006324E-003	8.302699790256156E+000
-9.0582502E-001	8.010886389464664E-003	8.319299789836805E+000
-9.0679008E-001	7.377803513502132E-003	8.335899789417454E+000
-9.0780979E-001	7.011736750913161E-003	8.352699788993050E+000
-9.0880132E-001	6.890638485007636E-003	8.369299788573699E+000
-9.0978479E-001	6.679149698886451E-003	8.385899788154347E+000
-9.1076720E-001	6.186724491126352E-003	8.402699787729944E+000
-9.1177529E-001	6.022406458634805E-003	8.419299787310592E+000
-9.1277623E-001	5.786271897700854E-003	8.435899786891241E+000
-9.1381520E-001	5.362704432045590E-003	8.452699786466837E+000
-9.1474158E-001	5.605728281209144E-003	8.469299786047486E+000
-9.1573417E-001	5.577945452306346E-003	8.485899785628135E+000
-9.1679132E-001	5.774975868860388E-003	8.502699785203731E+000
-9.1774827E-001	6.038053278623723E-003	8.519299784784380E+000
-9.1877890E-001	6.031383762504759E-003	8.535899784365029E+000
-9.1977167E-001	5.908911792858934E-003	8.552699783940625E+000
